GSM_ID,Factor,Biosource,GIGGLE_score
GSM1051275,TAL1,Bone Marrow,1833.3412779100495
GSM1051274,LDB1,Bone Marrow,1799.6830029639495
GSM746583,TAL1,Erythroblast;Fetal Liver,1780.5666710950165
GSM1151146,GATA1,Erythroblast;Fetal Liver,1739.8510471409516
GSM746584,TAL1,Erythroblast;Fetal Liver,1738.7368299938964
GSM746582,GATA1,Erythroblast;Fetal Liver,1730.5191572453275
GSM1051276,GATA1,Bone Marrow,1728.7262828597575
GSM641909,LDB1,Haematopoietic Progenitor Cell;Bone Marrow,1727.5082233105547
GSM923582,TAL1,Erythroid Cell;Fetal Liver,1712.2276874233035
GSM746581,GATA1,Erythroblast;Fetal Liver,1669.1302330109718
GSM923575,GATA1,Erythroid Cell;Fetal Liver,1669.1302330109718
ENCSR765RPR_2,EP300,Liver,1649.3352293447465
GSM746571,TAL1,G1E-ER4;Erythroid Cell,1629.6910945248997
GSM464634,TAL1,Erythroblast;Liver,1629.5492616492054
GSM867159,GATA1,Erythroid Progenitor Cell;Blood,1601.9382492548361
GSM464636,TAL1,Erythroblast;Liver,1592.4065950046595
GSM923576,TAL1,G1E-ER4;Erythroid Cell,1591.6918583057186
GSM632056,MAPK8,Neuron;Brain,1588.9769587874073
GSM867160,GATA1,Erythroid Progenitor Cell;Blood,1583.535468559995
GSM2579445,POLR2A,Erythroid Cell;Spleen,1573.7258170880273
GSM1151147,NFE2,Erythroblast;Fetal Liver,1571.0791875059292
GSM1467449,FOS,Cortical Neuron;Neuric,1564.1667194066715
GSM632055,MAPK8,Neuron;Brain,1564.1450748618372
GSM688824,POLR2A,Erythroid Cell;Fetal Liver,1546.8865519823212
GSM1467429,FOS,Cortical Neuron;Neuric,1544.5900266047613
GSM632037,MAPK8,Embryonic Stem Cell;Embryo,1537.0486901877468
ENCSR765RPR_1,EP300,Liver,1534.0721276190866
GSM746568,GATA1,G1E-ER4;Erythroid Cell,1532.8043116501096
GSM746572,TAL1,G1E-ER4;Erythroid Cell,1531.3419298578788
GSM1144556,TAL1,MEL;Erythroid Progenitor Cell,1529.472017929976
GSM1467442,FOS,Cortical Neuron;Neuric,1527.7088971999935
GSM2198468,FOS,Fibroblast,1525.5959007918555
GSM453997,GATA1,G1E;Erythroid progenitor,1525.0536910567248
GSM867158,GATA1,Erythroid Progenitor Cell;Blood,1523.9163214124392
GSM923572,GATA1,G1E-ER4;Erythroid Cell,1523.528314187251
GSM995448,GATA1,G1E-ER4;Erythroid Cell,1517.91688008731
GSM2579444,POLR2A,Erythroid Cell;Spleen,1516.848796617006
GSM1689032,TAL1,G1E-ER4;Erythroid Cell,1514.5804094357354
