GSM_ID,Factor,Biosource,GIGGLE_score
GSM1420194,IKZF1,B cell precursor,1209.3915533877694
GSM1405407,NR3C1,Monocyte,1186.7059068482754
GSM1438990,EP300,Pre-B Lymphocyte,1161.4048849894573
GSM2364550,KMT2A,Spleen,1151.629612477778
GSM1438987,TCF7L1,Pre-B Lymphocyte,1144.168673054235
GSM1420193,IKZF1,B cell precursor,1138.4508539889814
GSM1420199,IKZF1,B cell precursor,1137.1706062920794
GSM1032075,RUNX1,SEM;Pre-B Lymphocyte,1123.1451826979267
GSM1420197,IKZF1,B cell precursor,1121.248682164349
GSM585586,TCF12,Kasumi-1;Myeloblast;Blood,1115.7998834440605
GSM1480743,FUS,TSU-1621-MT,1092.5456789248199
GSM1480742,FUS,TSU-1621-MT,1081.4418893465192
GSM2026052,ERG,Kasumi-1;Acute myeloid leukemia,1061.8837749906847
GSM1637309,NR3C1,Nalm6;B cell precursor;Blood,1054.2012461074833
GSM1420198,IKZF1,B cell precursor,993.2411114542753
GSM1501164,LMO2,Kasumi-1;Myeloblast;Blood,991.5754049565957
GSM1480736,ERG,TSU-1621-MT,985.1335399663942
GSM2026051,FLI1,Kasumi-1;Acute myeloid leukemia,945.4685719418561
GSM722426,TCF7L2,U937;Pleura,925.4383170565839
GSM1534443,NCOR1,Kasumi-1;Myeloblast;Blood,925.4217692411592
GSM1901545,LYL1,HL-60;Promyeloblast;Blood,920.7007373788044
GSM1113429,RUNX1,Kasumi-1;Myeloblast;Blood,915.1957222361702
GSM1113437,RUNX1,Kasumi-1;Myeloblast;Blood,904.4037721299875
GSM1480744,RUNX1,TSU-1621-MT,893.7987122390759
GSM1113428,RUNX1,Kasumi-1;Myeloblast;Blood,858.7848831469558
GSM850823,RUNX1,Kasumi-1;Myeloblast;Blood,858.2727355132664
GSM1420196,IKZF1,B cell precursor,854.8919353921809
GSM1113430,RUNX1T1,Kasumi-1;Myeloblast;Blood,835.9120583497216
GSM1501163,CEBPA,Kasumi-1;Myeloblast;Blood,831.0875306452034
GSM1080931,IKZF1,Nalm6;B cell precursor;Blood,829.1136716135388
GSM1113427,RUNX1,Kasumi-1;Myeloblast;Blood,823.4130310042862
GSM730703,FOS,Endothelial Cell;Umbilical Vein,814.7319917804946
GSM1438989,PBX1,Pre-B Lymphocyte,808.1645046796057
GSM1113438,RUNX1,Kasumi-1;Myeloblast;Blood,795.5752516093695
GSM1501165,LMO2,Kasumi-1;Myeloblast;Blood,777.0372607977865
GSM850824,RUNX1,Kasumi-1;Myeloblast;Blood,763.3373896755385
GSM1841306,NR3C1,RS4;B Lymphocyte,757.8242851798879
GSM1485998,DEK,U937;Pleura,756.2002110153818
GSM722708,RUNX1,Myeloblast;Blood,744.6549206765344
GSM1581788,RUNX1,Myeloid Cell,744.6549206765344
GSM1438986,BCL6,Pre-B Lymphocyte,739.5864472581827
GSM2026066,RUNX1,Kasumi-1;Acute myeloid leukemia,726.3978277121566
GSM1595963,RUNX1,Kasumi-1;Myeloblast;Blood,716.4260088687352
GSM2026059,EP300,Kasumi-1;Acute myeloid leukemia,689.544434621022
GSM2026053,RUNX1,Kasumi-1;Acute myeloid leukemia,689.2083434261625
GSM722169,RUNX1,Jurkat E6-1;T Lymphocyte;Blood,685.3157915133821
GSM1550646,JMJD1C,Kasumi-1;Myeloblast;Blood,678.3257877895909
GSM1901550,LYL1,THP-1;Monocyte;Blood,668.2757867237381
GSM722170,RUNX1,Jurkat E6-1;T Lymphocyte;Blood,667.8486808062236
GSM722402,TCF7L2,Haematopoietic Progenitor Cell;Blood,662.4068824503239
GSM1697879,RUNX1,Jurkat;T Lymphocyte;Blood,660.1925620608291
GSM1975912,RUNX1,Jurkat;T Lymphocyte;Blood,660.1925620608291
GSM1122317,EP300,ME-1;Leukemia Cell,658.5543110104123
GSM1082308,TCF12,Kasumi-1;Myeloblast;Blood,657.200901821071
GSM2026061,HDAC2,Kasumi-1;Acute myeloid leukemia,648.1070676764732
GSM1603217,POLR2A,Jurkat;T Lymphocyte;Blood,637.5722891443464
GSM1082309,TCF7L1,Kasumi-1;Myeloblast;Blood,637.1767437941626
GSM1113433,REPIN1,Kasumi-1;Myeloblast;Blood,635.8461690942164
GSM1595964,RUNX1,Kasumi-1;Myeloblast;Blood,635.3268596164193
GSM2108044,RUNX1,MV4-11;AML cell,628.1592970759635
GSM1082311,LMO2,Kasumi-1;Myeloblast;Blood,626.5840989143703
GSM1113434,REPIN1,Kasumi-1;Myeloblast;Blood,625.0381107984633
GSM1901542,LYL1,Kasumi-1;Myeloblast;Blood,619.050475485649
GSM722401,TCF7L2,Haematopoietic Progenitor Cell;Blood,603.664695455698
GSM2405928,CDK9,MV4;11;Acute myeloid leukemia,596.0408958219156
GSM1534442,RUNX1,Kasumi-1;Myeloblast;Blood,593.354505542206
GSM863152,FLI1,NB4;Promyelocytic cell;Blood,586.5658239044935
GSM749524,EP300,NB4;Promyelocytic cell;Blood,583.8893075186083
GSM730704,FOS,Endothelial Cell;Umbilical Vein,583.2017603080933
GSM2179743,RUNX1,NB4;Leukemic cells,580.6704658572044
GSM1901549,JMJD1C,THP-1;Monocyte;Blood,579.7699364886493
GSM1595965,RUNX1T1,Kasumi-1;Myeloblast;Blood,575.5128128298345
GSM1480745,LMO2,TSU-1621-MT,571.6922547719919
GSM1534441,RUNX1,Kasumi-1;Myeloblast;Blood,560.1941736405059
GSM957611,TCF12,RPMI-8402;T cell leukemia;Blood,556.4026204035492
GSM449526,RUNX1,Jurkat E6-1;T Lymphocyte;Blood,549.9022769944282
GSM2394416,JUNB,JHU-06;Endothelial Cell,548.8994523721376
GSM585588,RUNX1T1,Kasumi-1;Myeloblast;Blood,544.997156506714
GSM1480748,TAL1,TSU-1621-MT,543.0907465365452
GSM1637306,NR3C1,Nalm6;B cell precursor;Blood,539.3541521441823
GSM2026060,HDAC1,Kasumi-1;Acute myeloid leukemia,539.1475542977086
GSM935585,FOS,Endothelial Cell;Umbilical Vein,532.2752034046197
GSM2871154,RUNX1,HL-60;Acute myeloid leukemia,530.3800916994363
GSM2090921,BRD4,MOLT-4;T Lymphoblast,522.3637134615523
GSM722425,SMAD1,U937;Pleura,521.1147948718066
GSM468212,RARA,UPR9;Promyelocytic cell;Bone Marrow,516.8617841830622
GSM1010737,POLR2A,HL-60;Promyeloblast;Blood,514.8172059544089
GSM1901547,JMJD1C,NB4;Promyelocytic cell;Blood,514.3110611613732
GSM2394414,JUN,JHU-06;Endothelial Cell,503.756539638941
GSM2108052,RUNX1,THP-1;AML cell,499.74803336799994
GSM1637307,NR3C1,Nalm6;B cell precursor;Blood,498.955393208856
GSM1632640,RUNX1,U937;Pleura,497.25152098985336
GSM790211,FLI1,Endothelial Cell;Umbilical Vein,492.13252724952685
GSM2326836,RUNX1,SKH1;SKH-1 cells,490.49830343273896
GSM935278,JUN,Endothelial Cell;Umbilical Vein,490.13824175254723
GSM1480747,LYL1,TSU-1621-MT,489.3751105575793
GSM1480738,SPI1,TSU-1621-MT,480.71503406407754
GSM2090923,CDK9,MOLT-4;T Lymphoblast,478.7849970207496
GSM790209,FLI1,Endothelial Cell;Umbilical Vein,476.7730427542238
GSM1893926,CDK8,MOLM-14;Myeloid Cell,469.14426536713296
GSM1240109,KMT2B,HCT-116;Colon,466.13842871071205
GSM1844446,KDM1A,Kasumi-1;Myeloblast;Blood,464.33010132120796
GSM1122318,HDAC1,ME-1;Leukemia Cell,463.88784168893034
GSM1519646,TAL1,MOLT-3;T Lymphoblast;Peripheral Blood,462.26634749926467
GSM1893928,CDK8,MOLM-14;Myeloid Cell,461.9227562467842
GSM1901544,JMJD1C,HL-60;Promyeloblast;Blood,458.49681673594375
GSM1603216,POLR2A,Jurkat;T Lymphocyte;Blood,444.7196130215657
GSM722706,RUNX1,Kasumi-1;Myeloblast;Blood,443.80715064031693
GSM525268,CREBBP,T98G;Brain,439.1643651395165
GSM2090926,CDK9,MOLT-4;T Lymphoblast,434.9695308815511
GSM710611,TAL1,Haematopoietic Progenitor Cell;Blood,429.5914919256506
GSM2212243,PAF1,SEM;B Lymphocyte,427.85171863859205
GSM957607,TCF7L1,RPMI-8402;T cell leukemia;Blood,426.7663803023455
GSM2635310,FOSL1,143B;Osteosarcoma cell,426.3050950332757
GSM722705,RUNX1,Kasumi-1;Myeloblast;Blood,421.6009154989803
GSM449527,CREBBP,Jurkat E6-1;T Lymphocyte;Blood,414.89844399342974
GSM1535700,TCF4,HCT-116;Colon,412.7309897861546
ENCSR274WRI_2,FOSL2,A549;Epithelium;Lung,409.05402862944777
GSM1603222,POLR2A,Jurkat;T Lymphocyte;Blood,405.3062299322095
GSM2576178,JUN,JHU-06;Endothelial Cell,401.9446586451837
GSM2394415,JUN,JHU-06;Endothelial Cell,401.2595189008784
GSM2212239,MED1,SEM;B Lymphocyte,400.0516220887722
GSM2635314,FOSL1,MG-63;Osteosarcoma cell,398.0969772053885
GSM624142,RXRA,THP-1;Monocyte;Blood,395.7542159350582
GSM2635308,FOSL1,MNNG;Osteosarcoma cell,394.3648373303133
GSM1240110,EP300,HCT-116;Colon,392.56986943583087
GSM1442005,MYB,Jurkat;T Lymphocyte;Blood,390.9295989650721
GSM2326842,CEBPA,SKH1;SKH-1 cells,390.6452053311717
GSM2405924,CDK9,MV4;11;Acute myeloid leukemia,387.52473433208604
GSM2150334,RUNX1,Kasumi-1;Myeloblast;Blood,386.60845312835295
GSM2550237,EP300,Cardiac Progenitor Cells;Heart,383.63285128611494
GSM1535697,TCF4,HCT-116;Colon,382.99788998608375
GSM2550195,EP300,Progenitor Cells,381.9036119707464
GSM1581344,KDM6A,Jurkat;cells line,380.5383700335593
GSM1901548,LYL1,NB4;Promyelocytic cell;Blood,377.98033462289976
GSM1970177,MED12,Progenitor Cells,374.495940960906
ENCSR900RUE_3,FOSL2,A549;Epithelium;Lung,374.10521131086085
ENCSR111ZXV_2,FOSL2,A549;Epithelium;Lung,373.5718658791541
ENCSR775UFR_2,FOSL2,A549;Epithelium;Lung,371.2785156244912
GSM1045363,RUNX1,Jurkat;T Lymphocyte;Blood,370.11072090217164
GSM2501565,FOSL1,MDA-MB-231;Breast,369.57093857259173
ENCSR775UFR_1,FOSL2,A549;Epithelium;Lung,368.48119043105004
GSM2550244,EP300,Endothelial Cell,367.84450389068473
ENCSR593DGU_2,FOSL2,A549;Epithelium;Lung,367.4562495584176
GSM1831050,EP300,Endothelial Cell;Umbilical Vein,365.47220450716117
GSM2150335,RUNX1,Kasumi-1;Myeloblast;Blood,363.17855053547856
GSM1970176,MED12,Progenitor Cells,362.45919080106216
GSM738817,ETV4,PC-3;Epithelium;Prostate,362.274121456726
GSM957614,TAL1,RPMI-8402;T cell leukemia;Blood,358.550777842216
GSM1693378,RUNX1,Myeloid Cell,357.88060306068957
GSM2947310,ZBTB16,KG1;Bone Marrow,356.55864147848604
ENCSR330IJE_1,FOSL2,A549;Epithelium;Lung,354.15713239869706
GSM1535699,TCF4,HCT-116;Colon,350.03155726281614
GSM957610,TCF12,RPMI-8402;T cell leukemia;Blood,348.4791263704223
GSM957612,TAL1,RPMI-8402;T cell leukemia;Blood,341.96716157024764
GSM1010840,FOSL2,SK-N-SH;Neuroblastoma cell;Brain,341.48499759944
GSM971334,EP300,Hematopoietic Stem Cell;Blood,341.0619908010066
GSM1535703,TCF4,HCT-116;Colon,339.5345505838046
GSM1010824,POLR2A,Endothelial Cell;Umbilical Vein,336.50211660285265
ENCSR563GCV_3,FOSL2,A549;Epithelium;Lung,335.9784233357542
GSM2570506,ARID5B,Jurkat;T Lymphocyte;Blood,335.78603975411323
GSM722165,TAL1,Jurkat E6-1;T Lymphocyte;Blood,335.73176827966205
ENCSR775UFR_3,FOSL2,A549;Epithelium;Lung,334.7168698606897
GSM1535706,TCF4,HCT-116;Colon,334.56399343760705
GSM525269,CREBBP,T98G;Brain,333.1952612301829
GSM957606,TCF7L1,RPMI-8402;T cell leukemia;Blood,329.9624279303305
GSM1122321,CBFB,U937;Pleura,327.37013411804736
GSM835863,EP300,SKNO-1;Myeloblast;Bone Marrow,326.7075665798902
ENCSR103UVU_2,FOSL2,A549;Epithelium;Lung,324.86324412615465
GSM1010834,MEF2A,SK-N-SH;Neuroblastoma cell;Brain,324.31509197806884
GSM940321,HOXA9,SEM;Pre-B Lymphocyte,324.0894734580509
GSM1097882,LYL1,Haematopoietic Progenitor Cell;Blood,322.73587798781415
ENCSR686HIU_1,FOSL2,A549;Epithelium;Lung,322.3471671159794
ENCSR242EWU_3,FOSL2,A549;Epithelium;Lung,319.83646496050096
GSM2095924,NR4A1,Kasumi-1;Acute myeloid leukemia,319.41517995721273
GSM738818,JUND,PC-3;Epithelium;Prostate,316.1269255444924
ENCSR274WRI_3,FOSL2,A549;Epithelium;Lung,315.5830407712986
ENCSR535HFQ_1,FOSL2,A549;Epithelium;Lung,314.9190593950166
ENCSR242EWU_2,FOSL2,A549;Epithelium;Lung,313.28995369794177
ENCSR563GCV_1,FOSL2,A549;Epithelium;Lung,313.2579894247273
